id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
UgxGGYGaq7cS64fikEB4AaABAg.9wozspcHz3qA-zXjPYYgv0,,0,"2024-02-19 04:43:24",@user-ub7lc1di3h,"اياك ان تذكر حرف عن سيدنا محمد يا كلب ما من مسلم اساء للمسيح اتدري لماذا لاننا نطبق الدين و نحترم الانبياء و نؤمن بنبوتهم لكنك في ضلال بالغ للمره الاخير الا رسول الله صلى الله عليه و سلم",UCIWjXzrAu73s1SJmrjWoNdw,http://www.youtube.com/@user-ub7lc1di3h,1,UgxGGYGaq7cS64fikEB4AaABAg,@josephmoma9556
UgxGGYGaq7cS64fikEB4AaABAg.9wozspcHz3qA04XWfhosnh,,0,"2024-02-21 12:36:58",@cent-67-god,"​@@user-ub7lc1di3h لا هو محق محمد شيطان تجسد بهيئة انسان",UCcL-pAhgaN7uR6CVm4l_BHQ,http://www.youtube.com/@cent-67-god,1,UgxGGYGaq7cS64fikEB4AaABAg,@josephmoma9556
UgxGGYGaq7cS64fikEB4AaABAg.9wozspcHz3qA05GLOiAC6m,,0,"2024-02-21 19:26:07",@user-ky6hm3ic6s,"​@@cent-67-god و الهك المزعوم مات ؟ . اقول حل عن طيزي روح اتعلم كيف تكتب زي خلق",UCrRhroIWuuGP59qPdrm5YzA,http://www.youtube.com/@user-ky6hm3ic6s,1,UgxGGYGaq7cS64fikEB4AaABAg,@josephmoma9556
UgxGGYGaq7cS64fikEB4AaABAg.9wozspcHz3qA05Ga8Z-6qG,,0,"2024-02-21 19:28:16",@user-ky6hm3ic6s,"اولا باين انك مافقست من البيضة لان الاملاء حقك زي وجهك . و باين انك مادرست تاريخ زي عالم وناس . وباين ان اهلك غاسلين مخك لان حتا مسيحين تم تهجيرهم من فلسطين وحتا الكنائس عم تتدمر روح دور وشوف الاف فيديوهات الي الصهاينة يعتدو على مسيحين . واذا حماس ارهابية ايش تسمي حكومتك واسرائيل اذن ؟ ملائكة ؟",UCrRhroIWuuGP59qPdrm5YzA,http://www.youtube.com/@user-ky6hm3ic6s,1,UgxGGYGaq7cS64fikEB4AaABAg,@josephmoma9556
Ugx5mltK4Qj9_CTAkqF4AaABAg,1,0,"2023-11-01 14:45:53",@user-wi7ex2to7t,"وين كان الجيش الاسرائيلي من كل هاذا",UCsTtpCkgRfSMgOE6giZkXcg,http://www.youtube.com/@user-wi7ex2to7t,0,,
Ugx5mltK4Qj9_CTAkqF4AaABAg.9w_NEx5-0SSA0dYkNJCIZc,,0,"2024-03-06 12:20:22",@slmybzkr4879,"كان يتقهوا مع روأسائكم",UC7NCcDGDLvkUn6ao1Us8A2Q,http://www.youtube.com/@slmybzkr4879,1,Ugx5mltK4Qj9_CTAkqF4AaABAg,@user-wi7ex2to7t
Ugxn2Dgq7LM8ISDLVLh4AaABAg,0,0,"2023-10-31 08:05:57",@rassimyounes3463,"❤❤❤❤❤❤❤❤❤❤❤❤❤❤الله ♥",UCIrdP7iZf0q4MfTlq80-56g,http://www.youtube.com/@rassimyounes3463,0,,
Ugz2vCWjDv2auRGidlV4AaABAg,0,1,"2023-10-30 21:07:21",@oumski6893,❤❤❤,UCwbx82OCQSw5vkOmoJlMgVw,http://www.youtube.com/@oumski6893,0,,
UgxlkHR4fOe9QfoIvT54AaABAg,0,0,"2023-10-30 20:15:04",@user-er5ld3fn4v,"قناتكم الصهيونية مفضوحة بانحيازها الصهاينة لعنكم الله جميعا ومصر أهل العز الفلسطينيين",UCQHQ5k1n8A96wDoEgOA0DNg,http://www.youtube.com/@user-er5ld3fn4v,0,,
Ugyahc5itS0u_6VMxyB4AaABAg,1,0,"2023-10-30 18:11:20",@rwichawissa2208,"ثلاثة آلاف صاروخ وليس هناك دمار. هذا كله خداع من حماس",UCLQJNFYXAal0NRZr6x04_bw,http://www.youtube.com/@rwichawissa2208,0,,
Ugyahc5itS0u_6VMxyB4AaABAg.9wVa9wd-G4EA05GmObrJCf,,1,"2024-02-21 19:29:56",@user-ky6hm3ic6s,"ماحدا خادعك الا الصهاينة . مسالة اطلاق صواريخ مش لتسقط باسرائيل مسالة هي كيف يخسرو الصهاينة مصاري . واكبر دليل ان خمس الاف صاروخ الي انطلقو من غزة كلفو ثلاث ملاين دولار واسرائيل خسرت عليهم 250 مليون دولار يعني اضعاف",UCrRhroIWuuGP59qPdrm5YzA,http://www.youtube.com/@user-ky6hm3ic6s,1,Ugyahc5itS0u_6VMxyB4AaABAg,@rwichawissa2208
Ugy4dhgMquQlw85CAbx4AaABAg,0,1,"2023-10-30 11:50:55",@user-sh1hl5ll3k,"طبعا انتم كقناه عبريه غير مبسوطيين",UClLbQNGP162RplX5LWFc-Vw,http://www.youtube.com/@user-sh1hl5ll3k,0,,
UgxbsArHHNiZtCHntdN4AaABAg,0,1,"2023-10-30 09:46:29",@user-sy3ev9mz9q,"جدار يشبه مافعلتة فرنسا مع الجزائر أحاطت جميع حدودها بسلك كهربائي",UCwy6Kc6GFQYoP7s2S-_CLmQ,http://www.youtube.com/@user-sy3ev9mz9q,0,,
UgwMD9J0RF-3-9lYxNl4AaABAg,0,0,"2023-10-29 08:36:05",@jouinikamel1005,"يا مراسلي قناة العربية الا تستحون من العمل في قناة عبرية",UCwbxn9z2XEC5pTgPZm5DmDw,http://www.youtube.com/@jouinikamel1005,0,,
UgzIqanYm2BAnzHdihp4AaABAg,2,0,"2023-10-27 19:46:03",@louloucreateur,"259مقابل الالاف من الضحايا",UCp3uhFJ_KfLjNdOqLNGZtmg,http://www.youtube.com/@louloucreateur,0,,
UgzIqanYm2BAnzHdihp4AaABAg.9wO1byW-8MoA05H8kg5TcE,,1,"2024-02-21 19:33:08",@user-ky6hm3ic6s,"حروب ماتنحسب بلخسائر واكبر دليل ان الاتحاد السوفيتي خسر خمس وعشرين مليون انسان في الحرب عالمية ثانية و فاز . وبعدين اصلا تم اسر ابن ستالين في حرب عالمية ثانية مقابل يرجعوه لازم يوخذو مارشال مسجون وستالين ماقبل . اما العدد الي مش عاجبك هذه سبب لاسرائيل الاف خسائر الاقتصادية والسياسية مثل مظاهرات الي عم تحاصر مناطق الحكومة والي تمنع حكومة صهيونية تشتغل زي عالم وناس .",UCrRhroIWuuGP59qPdrm5YzA,http://www.youtube.com/@user-ky6hm3ic6s,1,UgzIqanYm2BAnzHdihp4AaABAg,@louloucreateur
UgzIqanYm2BAnzHdihp4AaABAg.9wO1byW-8MoA0dZ0mkvAt4,,0,"2024-03-06 12:22:45",@slmybzkr4879,"ومليون ونص المليون شهيد وكثر من ملاين شهيد لم تقل فرنسا عنهم في الجزائر وفي لأخير خلصت على فرنسا ❤ ان لوصول لإنتصار يأخذ وقت طويل لأنهم وحدهم واخوانهم مطبعين مثلما فعلو مع الجزائر كلهم تروكهم لوحدهم حتا توفا مليون ونص",UC7NCcDGDLvkUn6ao1Us8A2Q,http://www.youtube.com/@slmybzkr4879,1,UgzIqanYm2BAnzHdihp4AaABAg,@louloucreateur
UgxzhT29PTgVvJ9joml4AaABAg,0,1,"2023-10-26 21:07:33",@user-op1fc8eo7r,"معك ياااا فلسطين من الجزاير",UCCPfUqO5YrpLyETgeteZACg,http://www.youtube.com/@user-op1fc8eo7r,0,,
Ugw9YWgpLzIynj21YC54AaABAg,0,0,"2023-10-25 17:15:42",@user-nu1cz5hw3h,"موفقين ان شاء الله يارب 🤲",UCkl9U-O5rwrJoZsskq5I8CA,http://www.youtube.com/@user-nu1cz5hw3h,0,,
UgynS2C-3U90PQ7b1LJ4AaABAg,0,0,"2023-10-24 17:52:25",@user-fo5yl6cm9j,"اللهم انصر اليهود على المسلمين حال قناة العربية والحدث 😂😂",UCnh7h-OrNpSesbnGmrF060w,http://www.youtube.com/@user-fo5yl6cm9j,0,,
Ugz6_W3oZvPWFDaQJj14AaABAg,2,1,"2023-10-24 10:38:51",@jadonah2248,"الأطفال الأبرياء شنوة ذنبهم ما عملتوش حساب لردة الفعل كيف حتكون",UCRiKegAvpHYXhV7ZjjsT3Ag,http://www.youtube.com/@jadonah2248,0,,
Ugz6_W3oZvPWFDaQJj14AaABAg.9wFKbX9Fc2xA05HIuICrCU,,1,"2024-02-21 19:34:31",@user-ky6hm3ic6s,"وماذا فعلت حكومتك",UCrRhroIWuuGP59qPdrm5YzA,http://www.youtube.com/@user-ky6hm3ic6s,1,Ugz6_W3oZvPWFDaQJj14AaABAg,@jadonah2248
Ugz6_W3oZvPWFDaQJj14AaABAg.9wFKbX9Fc2xA0dZ6rzJVeQ,,0,"2024-03-06 12:23:35",@slmybzkr4879,"انتو سبب يمطبعين مفكرتو انو تطبيع راح يقتل رضع 😢 وحوش والله لواحد خاف من لمطبعين اكثر من اسرائيل",UC7NCcDGDLvkUn6ao1Us8A2Q,http://www.youtube.com/@slmybzkr4879,1,Ugz6_W3oZvPWFDaQJj14AaABAg,@jadonah2248
UgzURurdgyufzIgz1gJ4AaABAg,1,0,"2023-10-20 21:37:27",@abdulrhmanmadhugi457,"بالتنسيق مع اسرائيل",UCStDAZNGC2zuCyQ_QcNfbwQ,http://www.youtube.com/@abdulrhmanmadhugi457,0,,
UgzURurdgyufzIgz1gJ4AaABAg.9w6CnpVtbCOA05HKSjJPoe,,0,"2024-02-21 19:34:44",@user-ky6hm3ic6s,"هذه دليل على جهلك وغبائك",UCrRhroIWuuGP59qPdrm5YzA,http://www.youtube.com/@user-ky6hm3ic6s,1,UgzURurdgyufzIgz1gJ4AaABAg,@abdulrhmanmadhugi457
UgyTCO3wm3vvfP1SfKZ4AaABAg,0,0,"2023-10-20 20:57:09",@hocinattab2565,تم,UCjYFTqMa27qDOIjhbUwtc4w,http://www.youtube.com/@hocinattab2565,0,,
UgyIXhQF71yEjkXbZEV4AaABAg,0,5,"2023-10-20 00:07:40",@saidochabani542,"اللهم انصر إخواننا في فلسطين 🇵🇸🇵🇸🇵🇸✌",UCJydJ3LR1KPYUNn_pBichfQ,http://www.youtube.com/@saidochabani542,0,,
UgwCs6lwHYwiIjfaqA14AaABAg,0,0,"2023-10-19 22:29:01",@user-yc8io2xp9z,"تعاون مشترك مع ايران واسرائيل",UCNwa6n-oKoUN5ATvB3VH-HA,http://www.youtube.com/@user-yc8io2xp9z,0,,
UgzHL-DiJjH87Ll6_fZ4AaABAg,0,0,"2023-10-18 18:45:57",@wassim_1980,"نقل الاسرى من فلسطين المحتلة إلى غزة",UCpw18RaS2S7a--0rdUmxjQA,http://www.youtube.com/@wassim_1980,0,,
Ugzyr7Nvix3m_lm93z54AaABAg,2,0,"2023-10-18 14:30:13",@danworld26,"لماذا فر 4 ملايين سوري من القصف الروسي في 2015-2016 إلى أوروبا والولايات المتحدة وحتى إسرائيل من أجل البقاء؟ لماذا لم يهربوا إلى الإمارات؟ أنت بنفسك تعلم أن العرب الإماراتيين يعتبرون العرب الآخرين من الدرجة الثانية، فهم يهتمون بمواطنيهم أكثر من المواطنين العرب الآخرين. لكنهم لسبب ما خبراء في إلقاء اللوم على حلف شمال الأطلسي والولايات المتحدة وإسرائيل في هذا الأمر. قطر وإيران وروسيا، لماذا يعطون الأسلحة لحماس وحزب الله؟ لا، لتوفير التعليم والدواء من أجل التنمية، لكنهم يقدمون لهم الأسلحة ويشجعونهم على القتال ضد إسرائيل، في الواقع هم أنفسهم يحرضون على الصراع في الشرق الأوسط. تحليل قدر الإمكان !!!!",UCvPXh-GeXqMdeAv_gYnd_3Q,http://www.youtube.com/@danworld26,0,,
Ugzyr7Nvix3m_lm93z54AaABAg.9w0IJsPNgnX9w0yn-arCto,,1,"2023-10-18 20:50:04",@user-um5zh6tm9b,"مسؤولين عنك؟؟؟",UCS38c23A7CV2S1utSzMQPEg,http://www.youtube.com/@user-um5zh6tm9b,1,Ugzyr7Nvix3m_lm93z54AaABAg,@danworld26
Ugzyr7Nvix3m_lm93z54AaABAg.9w0IJsPNgnXA05HZPSfRM4,,0,"2024-02-21 19:36:46",@user-ky6hm3ic6s,"كل حكومات مهتمة بمصلحة نفسها ثم شعبها . و روسيا مع اسرائيل و قطر محايدة و ايران هي وحيدة الي تمول حماس بلمال لانهم عندهم عدو مشترك . ايران ما اعطت شيء لحماس غير مال . خلي حكومتك تحرر فلسطين وتعال تكلم",UCrRhroIWuuGP59qPdrm5YzA,http://www.youtube.com/@user-ky6hm3ic6s,1,Ugzyr7Nvix3m_lm93z54AaABAg,@danworld26
UgwF9xv0JxDwYLoPWj54AaABAg,0,0,"2023-10-18 07:29:36",@user-dk1cz6mj9j,"الله يعطيهم القوه الايمان",UCDxNpIGsy6h772Ep0QAtZ0g,http://www.youtube.com/@user-dk1cz6mj9j,0,,
Ugwk9ZBGl1zdHo2XmAh4AaABAg,0,11,"2023-10-17 23:51:24",@user-fb1pi8hw6l,"اللهم انصر اخواننا في فلسطين اللهم ثبت أقدامهم يارب العالمين بإذن الله تعالى",UCJiWQebSO8gtwt7K-gVBSbA,http://www.youtube.com/@user-fb1pi8hw6l,0,,
UgwF_vqlB1xjblv-DYF4AaABAg,0,1,"2023-10-17 22:15:34",@Tunisianbeauties,"اسرائيل نفذتها ههه",UCsBnPergAcEn3nM7_LOgDgA,http://www.youtube.com/@Tunisianbeauties,0,,
Ugxe02AX2PzNqTdE46x4AaABAg,0,0,"2023-10-17 17:16:08",@bouchratalbi5432,"النصر لكم يا ابطالنا",UCVSGtx9jxaK_TWaNYey5teA,http://www.youtube.com/@bouchratalbi5432,0,,
UgyYDVx484Kg4MWlwtJ4AaABAg,3,3,"2023-10-17 12:32:59",@isaac8334,"و راح تتفع الثمن غزه على هل غباء و تهور الإرهابي",UCa_zfsifJOvWa6QQUIrZBVg,http://www.youtube.com/@isaac8334,0,,
UgyYDVx484Kg4MWlwtJ4AaABAg.9vyW6OQzzYy9w5goM8idki,,1,"2023-10-20 16:49:10",@aylaayan7563,"لعنة الله عليك نت هو ارهابي",UCRO5Qma34xaGZSV9kFXhu9A,http://www.youtube.com/@aylaayan7563,1,UgyYDVx484Kg4MWlwtJ4AaABAg,@isaac8334
UgyYDVx484Kg4MWlwtJ4AaABAg.9vyW6OQzzYyA05HcJevPdB,,1,"2024-02-21 19:37:18",@user-ky6hm3ic6s,"اذا حماس ارهابية وحكومتك واسرائيل ايش ؟",UCrRhroIWuuGP59qPdrm5YzA,http://www.youtube.com/@user-ky6hm3ic6s,1,UgyYDVx484Kg4MWlwtJ4AaABAg,@isaac8334
UgyYDVx484Kg4MWlwtJ4AaABAg.9vyW6OQzzYyA0dZBQNetYN,,0,"2024-03-06 12:24:12",@slmybzkr4879,تفوه,UC7NCcDGDLvkUn6ao1Us8A2Q,http://www.youtube.com/@slmybzkr4879,1,UgyYDVx484Kg4MWlwtJ4AaABAg,@isaac8334
UgzGPZmU3yuK-W4m8Bd4AaABAg,2,0,"2023-10-13 15:44:43",@ahmedalhrbwe1510,"نفذت عمليتها بالمعنويات... مثلما انتصر ٥٠٠ حوثي على جيش السعودية المدعوم من قبل امريكا وطيارات ودبابات وغير ذلك من الاسلحة..... البطولات والمعنويات العالية لا يملكها المطبع والعميل والمحتل ......",UCGcTKDfOFw24TCsRCXWJEcw,http://www.youtube.com/@ahmedalhrbwe1510,0,,
UgzGPZmU3yuK-W4m8Bd4AaABAg.9voYsEdVY8y9w0yh-0k5Zy,,1,"2023-10-18 20:49:15",@user-um5zh6tm9b,"حماس ارهابية مثلها مثل إسرائيل السعوديه داعستكم دائما وابدا",UCS38c23A7CV2S1utSzMQPEg,http://www.youtube.com/@user-um5zh6tm9b,1,UgzGPZmU3yuK-W4m8Bd4AaABAg,@ahmedalhrbwe1510
UgzGPZmU3yuK-W4m8Bd4AaABAg.9voYsEdVY8y9w6EwDNiiAV,,1,"2023-10-20 21:56:05",@gazi1374,"انتصرت بقات 😂😂",UCMftH4JsSyabMI4h_g48cNQ,http://www.youtube.com/@gazi1374,1,UgzGPZmU3yuK-W4m8Bd4AaABAg,@ahmedalhrbwe1510
UgwBvvcn4v7zECN2lKZ4AaABAg,0,1,"2023-10-13 10:01:13",@user-qb8sf7yn8w,"اللهم عجل لوليك الفرج يامهدي انصرنا يارب انصرغزه من العراق الى فلسطين الحبيبه",UCHzLDHSVyV0M2rIkZ_qWX8w,http://www.youtube.com/@user-qb8sf7yn8w,0,,
UgzVgc27l0lm3wEcPpt4AaABAg,0,1,"2023-10-13 06:56:19",@abn_al_aerabii-1_9_93,"ياسلام روعه المذيعة الان فمت كيف دخل. بعض القنوات بايشرح 30دقيقه كيف دخلو😅",UCCGMzN0senezoOlVuPnCISQ,http://www.youtube.com/@abn_al_aerabii-1_9_93,0,,
Ugxb_8KCC7inq9ErICt4AaABAg,0,0,"2023-10-12 08:28:38",@euna9632,"أنا كوري رأيي هو أن الفلسطينيين ليسوا مسلمين. يقتل الأطفال والنساء بسهولة إنهم يخلقون صورة سيئة عن المسلمين في الخارج يؤمن المسلمون بمساعدة الآخرين. ليس من المقبول أبدًا أن تفعل أشياء سيئة للآخرين. وأعتقد أيضًا أن جميع الأشخاص الذين يتصرفون بشكل سيء تجاه الأشخاص المحرومين اجتماعيًا ليس لهم الحق في أن يطلقوا على أنفسهم اسم المسلمين.",UCzHM09F578Tgqj6WO8o8sOg,http://www.youtube.com/@euna9632,0,,
UgxIS49eLmqR9_dTNHx4AaABAg,0,1,"2023-10-11 14:53:55",@user-yj1hp6my5r,"😂😂😂😂😂 هالحين حماس تترجى العالم يتدخلون لتخفيف الوضع طيب ياكلاب يالارهابين دامكم ماتتحملون ليش تهجمون اسرائيل خلاص انتهى امركم كل العالم ضدكم عرب مسلمين يهود اوروبيين امريكاالله يزيدكم😂😂😂😂😂",UCcw7qK4sr8xmxVNR_tvVo2Q,http://www.youtube.com/@user-yj1hp6my5r,0,,
Ugz537czh2yUFikhEpt4AaABAg,0,3,"2023-10-11 07:11:45",@user-yv2is1rj1e,"يا رب انصر فلسطين 🇵🇸 هنيئا لك يا وطنى ثانى ربي معكم",UCrHq0Aurz_LB6fdS3FDaZeA,http://www.youtube.com/@user-yv2is1rj1e,0,,
UgwBm2IwjK2oPVYiil14AaABAg,1,2,"2023-10-11 06:17:46",@user-yq6go4ki3e,"اللهم استرهم واحفظهم وانصرهم واشف صدور قوم مؤمنين على أعدائك وأعدائنا فإنهم لا يعجزونك سبحانك",UCJ0i2lrnS-BFCx41NG6qAgg,http://www.youtube.com/@user-yq6go4ki3e,0,,
UgwBm2IwjK2oPVYiil14AaABAg.9viOP-PvLdz9wDhFhDtyvE,,0,"2023-10-23 19:26:58",@saidalallam7352,"اللهم آمين يارب العالمين",UC9hBtWGM31HSJRfvSurjF1g,http://www.youtube.com/@saidalallam7352,1,UgwBm2IwjK2oPVYiil14AaABAg,@user-yq6go4ki3e
UgxiJ5MSkXlKmzO_Cp14AaABAg,0,9,"2023-10-11 05:58:17",@khadijahamro8507,"🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🤲🏻🤲🏻🤲🏻🤲🏻🤲🏻🙌🏻🙌🏻🕋🤲🏻 الله ينصركم على القوم الظالمين والكفار بالله تحياتي للجميع الشعب الفلسطيني من إسبانيا 🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦🇪🇦",UCgFBsJ1U55rCyPMOGFo-rTg,http://www.youtube.com/@khadijahamro8507,0,,
UgzGwKTJpa0bTYc4zGZ4AaABAg,0,0,"2023-10-11 04:18:30",@user-zn5jg1ug7l,"🕌🌍☝️✌️🇮🇷🇮🇶🇸🇾🇱🇧🇵🇸 مقاومه وتحرير ونصر يسقط الاحتلال الصهيو الامريكي الاسراؤيلي الغربي الإرهابي المحتل وتحرير البلاد العربيه والإسلامية",UCy5yHmbeY0gPnVuFix13IxQ,http://www.youtube.com/@user-zn5jg1ug7l,0,,
Ugz9vf7fkjl4VKivxEZ4AaABAg,0,0,"2023-10-11 04:09:18",@Algerianviva,"امريكا احتقرة الشعوب الذي بلدانها مطبعة مع العدو المحتل وصرح رئيسها المعتوه الخرف بايدن بصراحة نحن مع الكيان",UC-mln4YFlrCy3JrmdmObKlA,http://www.youtube.com/@Algerianviva,0,,
UgyCUoJIaCxFyWSUr6Z4AaABAg,0,0,"2023-10-11 03:53:23",@f9tm3,"الله ياخذكم هذا همكم ياقناة العبريه كيف دخلت وكيف نفذت حسبنا الله ونعم الوكيل فيكم",UCaEqRSREBKw2OdxAanU19Kg,http://www.youtube.com/@f9tm3,0,,
UgyI7cu4r2_43ifcoMx4AaABAg,0,0,"2023-10-11 03:37:54",@aboSalah-mz7tv,"Long live free and proud Palestine❤",UCUyPyQ8yj28gNob3HjTk4DQ,http://www.youtube.com/@aboSalah-mz7tv,0,,
UgxP-IHSZlz-yCenF4l4AaABAg,2,0,"2023-10-11 02:52:45",@wildcatslife686,"خلاص راحت غزة 😢😢",UCzNeler_LBLVcXWofwwapRQ,http://www.youtube.com/@wildcatslife686,0,,
UgxP-IHSZlz-yCenF4l4AaABAg.9vi0wL16hdP9viPsTFIuAu,,0,"2023-10-11 06:30:40",@monismedaoui5731,"اهلها في الجنة ان شاء الله ❤",UCoVRGnVxQnRSrP6zyABsBRw,http://www.youtube.com/@monismedaoui5731,1,UgxP-IHSZlz-yCenF4l4AaABAg,@wildcatslife686
UgxP-IHSZlz-yCenF4l4AaABAg.9vi0wL16hdP9w5Kwi5E5n5,,0,"2023-10-20 13:29:20",@salmam6389,"عندما تكون قد حميت من خلفك من نساءك واطفالك وكبار السن وامنت لهم الطعام والمسكن والامان حينها فقط فقط فكر ان كنت ستفعل مافعلته لانك ستجرم في اهلك ومالك وبيتك",UCpPQ0l1-KA-7ck7WW_eT5VQ,http://www.youtube.com/@salmam6389,1,UgxP-IHSZlz-yCenF4l4AaABAg,@wildcatslife686
Ugyd9H_840rZLCIfOQZ4AaABAg,0,5,"2023-10-11 02:17:23",@amiraboussouf4593,"✌🏻تحيا فلسطين 🇵🇸 هاذو هما💪🏻 أبطال 👏🏻برافو 🤲🏻الله يعطيهم الصحة 🤲🏻ربي يحفظهم 🤲🏻إن شاء الله 🤲🏻الله يحميهم🤲🏻 الله يقويهم 🤲🏻",UCCkDgsy3JThRNgHRfj9lwjQ,http://www.youtube.com/@amiraboussouf4593,0,,
UgwyB2SaO9eB_t2KC3h4AaABAg,0,1,"2023-10-11 01:30:53",@waelqaymenq4219,"‏اللهم صلي وسلم وبارك على سيدنا ونبينا وحبيبنا محمد عدد ما ذكره الذاكرون الغافلون",UCurmlOrH-qduJEiBf3psNxA,http://www.youtube.com/@waelqaymenq4219,0,,
Ugyk4ySRHpg7SLBR_794AaABAg,0,1,"2023-10-11 01:30:47",@waelqaymenq4219,"‏سبحان الله وبحمده سبحان الله العظيم🤍",UCurmlOrH-qduJEiBf3psNxA,http://www.youtube.com/@waelqaymenq4219,0,,
UgwRVC4vfY6lgFfJXCZ4AaABAg,0,0,"2023-10-11 00:03:43",@hafssaHanan-dm1dk,"قناة العربية تابعة صهاينة المحتلين",UCWK3yyLSOaLqMSNpEH9t7jw,http://www.youtube.com/@hafssaHanan-dm1dk,0,,
Ugwata7ovSgyL90ah214AaABAg,1,0,"2023-10-10 23:45:48",@parsifal_7784,"Stavolta Allah, vi manda a cacà. 🎉🎉🎉",UCY5q3iByVcouCfKhg5UXcaw,http://www.youtube.com/@parsifal_7784,0,,
Ugwata7ovSgyL90ah214AaABAg.9vhgY7RVxR19viPze1Z8ps,,0,"2023-10-11 06:31:39",@monismedaoui5731,؟؟؟؟؟,UCoVRGnVxQnRSrP6zyABsBRw,http://www.youtube.com/@monismedaoui5731,1,Ugwata7ovSgyL90ah214AaABAg,@parsifal_7784
Ugxml-AGmIHKiQyjEgN4AaABAg,0,0,"2023-10-10 23:39:40",@user-yl1ji9ck5m,"الحمد لله ولعنه الله عليكم ياسعوديين علئ تطبيعكم",UCXP-o8izBZQtJnAs_qfyR7A,http://www.youtube.com/@user-yl1ji9ck5m,0,,
UgzRSSzdvEOajoBhgXd4AaABAg,0,0,"2023-10-10 23:32:57",@boumedienbenderfouf447,"❤❤❤ الله اكبر الله اكبر الله اكبر اللهم منصر شعب فلسطين وغزة اللهم صلي على سيدنا محمد صلى الله عليه وسلم",UCtZXTTVbI87128pnyuMwUZQ,http://www.youtube.com/@boumedienbenderfouf447,0,,
UgyUz6reEY-y-8M6FnB4AaABAg,0,0,"2023-10-10 23:30:06",@user-xg7up3li3p,"المعنى الحقيقي للعبة الفري فاير",UCyzNq4thCmOthYIUatjpqgA,http://www.youtube.com/@user-xg7up3li3p,0,,
UgzAXbDohFsVirIvbSN4AaABAg,0,8,"2023-10-10 23:26:09",@user-ez1ef1py3r,"اللهم انصر اخواننا الفلسطنيين اللهم امين يارب العالمين",UC6kUbjg2YxsP2ikhe6FB8uQ,http://www.youtube.com/@user-ez1ef1py3r,0,,
UgyCkXoYdrWWCAyQWbR4AaABAg,0,0,"2023-10-10 23:14:19",@user-vj8eh7en5k,"أين أنتم ياعرب يأمة المليار مسلم",UC90-IVvc6Nt2DBv9dsvIaGQ,http://www.youtube.com/@user-vj8eh7en5k,0,,
